event,i,id,name,status,mother1,mother2,px,py,pz,E,m,pT,eta,phi,charge,isFinal
197,17,24,W+,52,14,14,27.4218245,-9.239236678,-6999.450493,6999.975117,80.6667473,28.93648136,-6.181635247,-0.3249840983,1,0
197,18,22,gamma,1,1,0,0,0,2.634437351e-06,2.634437351e-06,0,0,33.89800811,0,0,1
197,19,22,gamma,1,2,0,0,0,-2.613978268e-06,2.613978268e-06,0,0,-33.89021178,0,0,1
197,20,15,tau-,1,15,0,-56.83398738,1.639979818,4199.225005,4199.61029,1.77682,56.85764377,4.995297609,3.112745041,-1,1
197,21,-16,nu_taubar,1,15,0,27.06522934,7.794641665,2737.500078,2737.644966,0,28.16528143,5.269883982,0.2804066621,0,1
197,22,-13,mu+,23,17,0,8.239957449,-15.22452875,-6597.471745,6597.494458,0.10566,17.31135969,-6.636227772,-1.074711969,1,0
197,23,14,nu_mu,23,17,0,19.18186706,5.985292068,-401.9787475,402.4806594,0,20.09397285,-3.689750596,0.3024553952,0,0
197,24,-13,mu+,1,22,0,7.830759087,-13.06553023,-6460.544552,6460.562511,0.10566,15.23249382,-6.743186562,-1.030858647,1,1
197,25,22,gamma,1,22,0,0.8559402675,-2.019602247,-146.2891987,146.3056427,0,2.193496519,-4.893292003,-1.169928746,0,1
197,26,14,nu_mu,1,23,23,18.73512515,5.845895795,-392.6167417,393.1069641,0,19.62598818,-3.689750596,0.3024553952,0,1
198,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
198,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
198,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
198,3,13,mu-,21,7,0,0,0,4336.324529,4336.324529,0,0,55.11963143,0,-1,0
198,4,-13,mu+,21,8,8,0,0,-6999.999585,6999.999585,0,0,-55.59851441,0,1,0
198,5,-24,W-,22,3,4,1808.950294,-947.4551085,-505.1948507,2105.176442,81.0781429,2042.051015,-0.2449392476,-0.4824741304,-1,0
198,6,24,W+,22,3,4,-1808.950294,947.4551085,-2158.480205,9231.147673,8739.855732,2042.051015,-0.9211207551,2.659118523,1,0
198,7,13,mu-,41,12,0,0,0,4671.25081,4671.25081,0,0,55.19403119,0,-1,0
198,8,-13,mu+,42,13,13,-1.421085472e-14,2.664535259e-15,-6999.999585,6999.999585,0,1.445849715e-14,-41.41430666,2.956244704,1,0
198,9,-24,W-,44,5,5,1818.915002,-949.6727488,-517.0586634,2117.605591,81.0781429,2051.908895,-0.2493957136,-0.4811783355,-1,0
198,10,24,W+,44,6,6,-1764.901621,937.6521001,-2142.78816,9217.954681,8739.855732,1998.516748,-0.9315092132,2.653237442,1,0
198,11,22,gamma,43,7,0,-54.01338092,12.02064876,331.0980474,335.6901225,0,55.33481106,2.489070204,2.922611891,0,0
198,12,13,mu-,41,1,0,-1.040834086e-17,-2.775557562e-17,6999.999987,6999.999987,0,2.964296775e-17,47.60411936,-1.929566997,-1,0
198,13,-13,mu+,42,2,0,-3.469446952e-18,0,-6999.999585,6999.999585,0,3.469446952e-18,-49.74934902,3.141592654,1,0
198,14,-24,W-,44,9,9,1818.907981,-949.7202807,-517.0788837,2117.625815,81.0781429,2051.924671,-0.2494033906,-0.4812004534,-1,0
198,15,24,W+,44,10,10,-1764.932658,937.4419872,-2142.768043,9217.934577,8739.855732,1998.445588,-0.9315283871,2.653337576,1,0
198,16,22,gamma,1,11,11,-54.01630599,12.000847,331.0981677,335.6900033,0,55.33336824,2.48909628,2.922972691,0,1
198,17,22,gamma,1,12,0,0.04098367803,0.2774464266,2328.749161,2328.749177,0,0.2804570939,9.717568274,1.424139448,0,1
198,18,-24,W-,51,14,0,1818.907733,-949.7199002,-517.0789836,2117.625456,81.0781429,2051.924275,-0.2494034849,-0.4812003449,-1,0
198,19,22,gamma,1,14,0,0.000158645056,-0.0003337816407,9.547552327e-05,0.0003816988512,0,0.0003695652006,0.255554808,-1.127106564,0,1
198,20,24,W+,52,15,15,-1764.932569,937.4419406,-2142.768038,9217.934554,8739.855732,1998.445487,-0.9315284224,2.653337576,1,0
198,21,-24,W-,51,18,0,1818.907732,-949.7199,-517.0789826,2117.625455,81.0781429,2051.924274,-0.2494034845,-0.4812003449,-1,0
198,22,22,gamma,1,18,0,-6.093178832e-07,3.996717447e-07,-1.049745906e-06,1.277878027e-06,0,7.287014384e-07,-1.161339156,2.561057865,0,1
198,23,24,W+,52,20,20,-1764.932568,937.4419399,-2142.768038,9217.934554,8739.855732,1998.445486,-0.9315284229,2.653337576,1,0
198,24,-24,W-,51,21,0,1818.907732,-949.7198997,-517.0789825,2117.625455,81.0781429,2051.924274,-0.2494034845,-0.4812003448,-1,0
198,25,22,gamma,1,21,0,3.201249698e-08,-2.117038245e-07,-1.065346904e-07,2.391504746e-07,0,2.141105071e-07,-0.4790361632,-1.420719698,0,1
198,26,24,W+,52,23,23,-1764.932568,937.4419399,-2142.768038,9217.934554,8739.855732,1998.445486,-0.9315284229,2.653337576,1,0
198,27,22,gamma,1,1,0,0,0,1.292623301e-05,1.292623301e-05,0,0,35.4885973,0,0,1
198,28,22,gamma,1,2,0,0,0,-0.0004147752456,0.0004147752456,0,0,-38.95707528,0,0,1
198,29,15,tau-,23,24,0,1557.967965,-799.4876635,-467.6675621,1812.501258,1.77682,1751.126695,-0.2639896953,-0.4741205149,-1,0
198,30,-16,nu_taubar,23,24,0,260.9397674,-150.2322362,-49.41142036,305.1241968,0,301.0968067,-0.1633769825,-0.5223867044,0,0
198,31,15,tau-,1,29,0,1557.967965,-799.4876635,-467.6675621,1812.501258,1.77682,1751.126695,-0.2639896953,-0.4741205149,-1,1
198,32,22,gamma,1,29,0,5.154085508e-08,-2.632637337e-08,-1.556519366e-08,5.993173558e-08,0,5.787519051e-08,-0.265803179,-0.472239532,0,1
198,33,-16,nu_taubar,1,30,30,260.9397674,-150.2322362,-49.41142036,305.1241968,0,301.0968067,-0.1633769825,-0.5223867044,0,1
198,34,-13,mu+,23,26,0,2763.311309,-1076.679474,-2965.698089,4194.102198,0.10566,2965.658119,-0.8813831171,-0.3715381764,1,0
198,35,14,nu_mu,23,26,0,-4528.243877,2014.121414,822.9300506,5023.832356,0,4955.973938,0.1652943682,2.7230791,0,0
198,36,-13,mu+,1,34,0,2752.455418,-1072.451635,-2954.046373,4177.625321,0.10566,2954.008013,-0.8813827693,-0.3715388018,1,1
198,37,22,gamma,1,34,0,10.85589018,-4.227839055,-11.65171627,16.47687673,0,11.6501062,-0.8814713073,-0.3713796058,0,1
198,38,14,nu_mu,1,35,35,-4528.243877,2014.121414,822.9300505,5023.832356,0,4955.973938,0.1652943682,2.7230791,0,1
199,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
199,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
199,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
199,3,13,mu-,21,1,0,0,0,6999.999995,6999.999995,0,0,55.59851447,0,-1,0
199,4,-13,mu+,21,2,0,0,0,-6999.999916,6999.999916,0,0,-55.59851446,0,1,0
199,5,-24,W-,22,3,4,-924.1339078,2577.39222,-499.3623858,2784.373767,80.00215594,2738.060287,-0.1813819585,1.915071087,-1,0
199,6,24,W+,22,3,4,924.1339078,-2577.39222,499.3624656,11215.62614,10864.80247,2738.060287,0.1813819871,-1.226521566,1,0
199,7,22,gamma,1,1,0,0,0,4.537711902e-06,4.537711902e-06,0,0,34.44176138,0,0,1
199,8,22,gamma,1,2,0,0,0,-8.432905997e-05,8.432905997e-05,0,0,-37.36406501,0,0,1
199,9,13,mu-,1,5,0,-310.9831675,975.6928347,-199.5746504,1043.320224,0.10566,1024.054216,-0.1936737598,1.879347364,-1,1
199,10,-14,nu_mubar,1,5,0,-613.1507403,1601.699386,-299.7877354,1741.053543,0,1715.04949,-0.1739201769,1.936398764,0,1
199,11,-13,mu+,23,6,0,-249.5745304,-5758.51658,-2867.01323,6437.59004,0.10566,5763.922332,-0.4788910495,-1.614109294,1,0
199,12,14,nu_mu,23,6,0,1173.708438,3181.12436,3366.375696,4778.036104,0,3390.743825,0.8762827085,1.217331266,0,0
199,13,-13,mu+,51,11,0,-211.826598,-4876.690288,-2433.634459,5454.315298,0.10566,4881.288628,-0.4799269993,-1.614205589,1,0
199,14,22,gamma,51,11,0,-37.74594803,-881.8209135,-433.3730793,983.2828209,0,882.6283929,-0.4731501074,-1.613574764,0,0
199,15,14,nu_mu,1,12,12,1173.706454,3181.118981,3366.370004,4778.028026,0,3390.738092,0.8762827085,1.217331266,0,1
199,16,-13,mu+,1,13,0,-211.8265591,-4876.689398,-2433.634015,5454.314302,0.10566,4881.287737,-0.4799269993,-1.614205589,1,1
199,17,22,gamma,1,13,0,-3.890068428e-05,-0.0008910962965,-0.000444690635,0.000996652213,0,0.0008919449943,-0.4799260263,-1.614423487,0,1
199,18,22,gamma,1,14,14,-37.745948,-881.8209127,-433.3730789,983.28282,0,882.6283921,-0.4731501074,-1.613574764,0,1
200,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
200,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
200,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
200,3,13,mu-,21,7,7,0,0,6999.999996,6999.999996,0,0,55.59851447,0,-1,0
200,4,-13,mu+,21,8,0,0,0,-6970.659464,6970.659464,0,0,-55.59431415,0,1,0
200,5,-24,W-,22,3,4,-6690.038475,1983.30419,327.9162814,6985.971865,78.50799559,6977.829914,0.04697674035,2.853390104,-1,0
200,6,24,W+,22,3,4,6690.038475,-1983.30419,-298.5757494,6984.687595,81.25893875,6977.829914,-0.04277615202,-0.2882025498,1,0
200,7,13,mu-,42,1,0,4.030109579e-13,-1.849853604e-12,6999.999996,6999.999996,0,1.893244883e-12,36.5395415,-1.356287186,-1,0
200,8,-13,mu+,41,14,14,-4.031219802e-13,1.850075648e-12,-6999.999443,6999.999443,0,1.893485473e-12,-36.53941435,1.785337795,1,0
200,9,-24,W-,44,5,5,-6690.418419,1985.048151,328.6980015,6986.867729,78.50799559,6978.690048,0.04708284621,2.853165987,-1,0
200,10,24,W+,44,6,6,6689.622854,-1981.396467,-299.5964751,6983.791732,81.25893875,6976.889414,-0.04292808157,-0.2879573246,1,0
200,11,22,gamma,43,8,0,0.7955651569,-3.651683678,-29.10097333,29.33997898,0,3.73734098,-2.749642492,-1.356285697,0,0
200,12,-11,e+,1,11,0,0.7193157069,-3.301755802,-26.31515619,26.5312354,0.000511,3.379202045,-2.749749833,-1.356289533,1,1
200,13,11,e-,1,11,0,0.07624945002,-0.3499278765,-2.785826617,2.80875305,0.000511,0.3581389358,-2.748632483,-1.356249502,-1,1
200,14,-13,mu+,53,2,0,-4.354370607e-12,3.700151296e-12,-6999.999453,6999.999453,0,5.714163369e-12,-35.43488575,2.437240428,1,0
200,15,22,gamma,1,1,0,0,0,3.535796168e-06,3.535796168e-06,0,0,34.19227698,0,0,1
200,16,22,gamma,1,2,0,0,0,-0.0005471033328,0.0005471033328,0,0,-39.23397618,0,0,1
200,17,13,mu-,1,9,0,-764.9067707,201.2402099,33.81179998,791.6585368,0.10566,790.9361478,0.04273607941,2.884331352,-1,1
200,18,-14,nu_mubar,1,9,0,-5925.511648,1783.807941,294.8862015,6195.209192,0,6188.187058,0.04763506779,2.849183255,0,1
200,19,-15,tau+,23,10,0,4951.887015,-1451.656034,-188.9468691,5163.738406,1.77682,5160.280055,-0.03660744616,-0.2851625292,1,0
200,20,16,nu_tau,23,10,0,1737.735839,-529.7404334,-110.649606,1820.053326,0,1816.686757,-0.06086977109,-0.2958959852,0,0
200,21,-15,tau+,1,19,0,4951.887015,-1451.656034,-188.9468691,5163.738406,1.77682,5160.280055,-0.03660744616,-0.2851625292,1,1
200,22,22,gamma,1,19,0,2.686024461e-08,-6.769749914e-09,-1.017654383e-09,2.771890825e-08,0,2.770022119e-08,-0.03672987283,-0.2468940242,0,1
200,23,16,nu_tau,1,20,20,1737.735839,-529.7404334,-110.649606,1820.053326,0,1816.686757,-0.06086977109,-0.2958959852,0,1
201,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
201,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
201,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
201,3,13,mu-,21,6,6,0,0,0.3906246153,0.3906246153,0,0,45.8048408,0,-1,0
201,4,-13,mu+,21,7,0,0,0,-5245.693323,5245.693323,0,0,-55.31001174,0,1,0
201,5,23,Z0,22,3,4,0,0,-5245.302698,5246.083947,90.53390384,0,-55.30993727,0,0,0
201,6,13,mu-,42,10,0,-7.105427358e-15,-1.33226763e-15,0.3906246153,0.3906246153,0,7.229248576e-15,32.31378023,-2.956244704,-1,0
201,7,-13,mu+,41,11,11,7.993605777e-15,1.33226763e-15,-6999.999992,6999.999992,0,8.103867617e-15,-41.99324757,0.1651486774,1,0
201,8,23,Z0,44,5,5,9.799674401,1.537521783,-5549.257215,5550.004543,90.53390384,9.919556018,-7.020059178,0.1556264941,0,0
201,9,22,gamma,43,7,0,-9.799674401,-1.537521783,-1450.352152,1450.386073,0,9.919556018,-5.67821238,-2.985966159,0,0
201,10,13,mu-,41,1,0,-7.275957614e-11,2.83762347e-10,6999.99999,6999.99999,0,2.929420172e-10,31.49785903,1.821799013,-1,0
201,11,-13,mu+,42,2,0,-3.82541776e-11,-6.187106383e-11,-6999.999992,6999.999992,0,7.274208303e-11,-32.89091365,-2.124554952,1,0
201,12,23,Z0,44,8,8,8.621663838,-0.3666012493,-5530.47589,5531.223592,90.53390384,8.629454433,-7.15599565,-0.04249534121,0,0
201,13,22,gamma,1,9,9,-9.853144878,-1.62395086,-1469.133086,1469.167025,0,9.986074323,-5.684394945,-2.978245664,0,1
201,14,22,gamma,1,10,0,1.23148104,1.990552109,6999.608974,6999.609365,0,2.3406929,8.696309778,1.016766903,0,1
201,15,22,gamma,1,1,0,0,0,1.012533994e-05,1.012533994e-05,0,0,35.24437967,0,0,1
201,16,22,gamma,1,2,0,0,0,-8.400708793e-06,8.400708793e-06,0,0,-35.05765456,0,0,1
201,17,16,nu_tau,1,12,0,4.772901335,-33.25243149,-896.1432084,896.7726327,0,33.59322532,-3.977274116,-1.428234635,0,1
201,18,-16,nu_taubar,1,12,0,3.848762502,32.88583024,-4634.332681,4634.450959,0,33.11028245,-5.634563553,1.454292247,0,1
202,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
202,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
202,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
202,3,13,mu-,21,7,7,0,0,6999.999995,6999.999995,0,0,55.59851447,0,-1,0
202,4,-13,mu+,21,8,0,0,0,-5869.254073,5869.254073,0,0,-55.42233187,0,1,0
202,5,-24,W-,22,3,4,-1578.461596,-3261.67491,3708.699419,5185.693646,83.08421143,3623.543049,0.8978939566,-2.021515237,-1,0
202,6,24,W+,22,3,4,1578.461596,3261.67491,-2577.953497,7683.560422,6265.875222,3623.543049,-0.6620178975,1.120077417,1,0
202,7,13,mu-,42,1,0,4.396483178e-13,2.309263891e-13,6999.999995,6999.999995,0,4.966061221e-13,37.8777918,0.483644943,-1,0
202,8,-13,mu+,41,2,0,-4.360956041e-13,-2.300382107e-13,-6999.999651,6999.999651,0,4.930486328e-13,-37.88498114,-2.656191829,1,0
202,9,-24,W-,44,5,5,-1580.057686,-3262.514071,3712.219244,5189.224899,83.08421143,3624.993842,0.8982862085,-2.021810726,-1,0
202,10,24,W+,44,6,6,1567.372654,3255.844785,-2581.564146,7680.029169,6265.875222,3613.472333,-0.6644460082,1.122136894,1,0
202,11,22,gamma,1,8,0,12.68503253,6.669285277,-1130.654754,1130.745578,0,14.33141362,-5.061285631,0.4840427605,0,1
202,12,-24,W-,51,9,0,-1580.057686,-3262.514069,3712.219242,5189.224897,83.08421143,3624.993841,0.8982862085,-2.021810726,-1,0
202,13,22,gamma,1,9,0,-5.702187499e-07,-1.109330447e-06,1.547293139e-06,1.987430382e-06,0,1.247302475e-06,1.041651885,-2.045597433,0,1
202,14,24,W+,52,10,10,1567.372654,3255.844785,-2581.564146,7680.029169,6265.875222,3613.472333,-0.6644460082,1.122136894,1,0
202,15,22,gamma,1,1,0,0,0,5.015312126e-06,5.015312126e-06,0,0,34.54183414,0,0,1
202,16,22,gamma,1,2,0,0,0,-0.0003491772477,0.0003491772477,0,0,-38.78491815,0,0,1
202,17,13,mu-,1,12,0,-792.1412602,-1664.481751,1944.309361,2679.239851,0.10566,1843.363034,0.919570998,-2.014985778,-1,1
202,18,-14,nu_mubar,1,12,0,-787.9164255,-1598.032318,1767.909881,2509.985046,0,1781.718155,0.8758828949,-2.028871812,0,1
202,19,-15,tau+,23,14,0,-2256.340241,828.6392963,-1974.121195,3110.44563,1.77682,2403.68766,-0.7492056562,2.789634402,1,0
202,20,16,nu_tau,23,14,0,3823.712895,2427.205489,-607.442951,4569.583539,0,4529.029343,-0.1337232115,0.5655991852,0,0
202,21,-15,tau+,1,19,0,-2256.340241,828.6392963,-1974.121195,3110.44563,1.77682,2403.68766,-0.7492056562,2.789634402,1,1
202,22,22,gamma,1,19,0,-2.780406782e-09,9.933210258e-10,-2.495369107e-09,3.865774892e-09,0,2.952515628e-09,-0.767550673,2.798467091,0,1
202,23,16,nu_tau,1,20,20,3823.712895,2427.205489,-607.442951,4569.583539,0,4529.029343,-0.1337232115,0.5655991852,0,1
203,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
203,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
203,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
203,3,13,mu-,21,7,7,0,0,6999.999998,6999.999998,0,0,55.59851447,0,-1,0
203,4,-13,mu+,21,8,0,0,0,-6127.973554,6127.973554,0,0,-55.46546844,0,1,0
203,5,-24,W-,22,3,4,0.440381233,-0.6909419405,6999.498763,6999.967043,80.96287994,0.8193512041,9.745983471,-1.003355703,-1,0
203,6,24,W+,22,3,4,-0.440381233,0.6909419405,-6127.47232,6128.006509,80.90784477,0.8193512041,-9.612927249,2.138236951,1,0
203,7,13,mu-,42,12,12,7.693012893e-13,-8.685829833e-13,6999.999998,6999.999998,0,1.160284824e-12,37.02916821,-0.8459399043,-1,0
203,8,-13,mu+,41,13,0,-7.693290449e-13,8.685274722e-13,-6288.162157,6288.162157,0,1.160261673e-12,-36.92194686,2.295702379,1,0
203,9,-24,W-,44,5,5,0.440367075,-0.6909259552,6999.498226,6999.966506,80.96287994,0.8193301143,9.746009134,-1.003359788,-1,0
203,10,24,W+,44,6,6,-0.8109158029,1.109300002,-6127.472708,6128.006997,80.90784477,1.374092767,-9.095891147,2.202036414,1,0
203,11,22,gamma,43,8,0,0.3705487279,-0.4183740465,-160.1876773,160.1886522,0,0.5588767329,-6.351322678,-0.8459451071,0,0
203,12,13,mu-,42,1,0,-2.176141212e-12,-2.757100104e-12,6999.999998,6999.999998,0,3.512433851e-12,35.92152452,-2.23897027,-1,0
203,13,-13,mu+,41,2,0,2.176120395e-12,2.75705847e-12,-6999.999987,6999.999987,0,3.512388273e-12,-35.9215375,0.9026196918,1,0
203,14,-24,W-,44,9,9,0.4403714668,-0.6909203909,6999.498208,6999.966487,80.96287994,0.8193277826,9.746011977,-1.003351618,-1,0
203,15,24,W+,44,10,10,-0.6959765002,1.254924146,-6127.472713,6128.007016,80.90784477,1.434997527,-9.052521731,2.077161646,1,0
203,16,22,gamma,1,11,11,0.373553411,-0.4145672164,-160.1876791,160.1886511,0,0.5580395396,-6.352821796,-0.8373912722,0,1
203,17,22,gamma,1,13,0,-0.1179483775,-0.1494365388,-711.8378051,711.8378306,0,0.1903762036,-8.919750428,-2.238970978,0,1
203,18,-24,W-,51,14,0,0.4408002763,-0.6911515802,6999.496665,6999.964944,80.96287994,0.8197532497,9.745492603,-1.003062085,-1,0
203,19,22,gamma,1,14,0,-0.0004288139183,0.0002311971498,0.001504551925,0.001581458186,0,0.0004871688605,1.84602351,2.647113882,0,1
203,20,24,W+,52,15,15,-0.6959764958,1.254924138,-6127.472675,6128.006978,80.90784477,1.434997518,-9.052521731,2.077161646,1,0
203,21,24,W+,51,20,0,-0.6959764958,1.254924138,-6127.472675,6128.006978,80.90784477,1.434997517,-9.052521731,2.077161646,1,0
203,22,22,gamma,1,20,0,-3.628715055e-11,1.511506245e-10,-1.035992864e-09,1.047589845e-09,0,1.554453878e-10,-2.595549681,1.806410122,0,1
203,23,-24,W-,52,18,18,0.4408002763,-0.6911515802,6999.496665,6999.964944,80.96287994,0.8197532497,9.745492603,-1.003062085,-1,0
203,24,22,gamma,1,1,0,0,0,2.121671514e-06,2.121671514e-06,0,0,33.68154271,0,0,1
203,25,22,gamma,1,2,0,0,0,-1.261606803e-05,1.261606803e-05,0,0,-35.46430972,0,0,1
203,26,13,mu-,23,23,0,-22.53381577,6.854426703,6310.650825,6310.69478,0.10566,23.55325919,6.28388055,2.846301741,-1,0
203,27,-14,nu_mubar,23,23,0,22.97461604,-7.545578283,688.8458399,689.2701646,0,24.18199193,4.04286441,-0.3173320697,0,0
203,28,13,mu-,1,26,0,-22.53381557,6.854426727,6310.650804,6310.694758,0.10566,23.55325901,6.283880554,2.846301738,-1,1
203,29,22,gamma,1,26,0,-1.820007642e-07,-2.859857842e-08,2.193505643e-05,2.193583011e-05,0,1.842339731e-07,5.472799659,-2.985732719,0,1
203,30,-14,nu_mubar,1,27,27,22.97461603,-7.545578279,688.8458395,689.2701642,0,24.18199192,4.04286441,-0.3173320697,0,1
203,31,-13,mu+,23,21,0,-8.803723498,5.180413913,-6050.554422,6050.563045,0.10566,10.21480473,-7.077214968,2.609720664,1,0
203,32,14,nu_mu,23,21,0,8.107747002,-3.925489775,-76.91825285,77.44393232,0,9.008053698,-2.84118266,-0.4508997936,0,0
203,33,-13,mu+,1,31,0,-8.811693098,5.09462574,-5970.119265,5970.127942,0.10566,10.17846485,-7.067395892,2.617381923,1,1
203,34,22,gamma,1,31,0,0.009506213048,0.08504419752,-80.44973494,80.44978045,0,0.08557384891,-7.539155588,1.45947874,0,1
203,35,14,nu_mu,1,32,32,8.106210389,-3.9247458,-76.90367498,77.42925482,0,9.006346454,-2.84118266,-0.4508997936,0,1
204,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
204,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
204,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
204,3,13,mu-,21,7,7,0,0,6999.999924,6999.999924,0,0,55.59851446,0,-1,0
204,4,-13,mu+,21,8,0,0,0,-6787.312211,6787.312211,0,0,-55.56765934,0,1,0
204,5,-24,W-,22,3,4,392.780329,-1719.817013,1036.369022,11838.77698,11660.64032,1764.099472,0.55805746,-1.346262382,-1,0
204,6,24,W+,22,3,4,-392.780329,1719.817013,-823.6813083,1948.535158,79.31847086,1764.099472,-0.4514240627,1.795330272,1,0
204,7,13,mu-,42,15,15,4.618527782e-12,1.875832822e-12,6999.999924,6999.999924,0,4.984932061e-12,35.57141394,0.3858001339,-1,0
204,8,-13,mu+,41,16,0,-4.62563321e-12,-1.88293825e-12,-6999.810099,6999.810099,0,4.994190529e-12,-35.56953125,-2.755009733,1,0
204,9,-24,W-,44,5,5,314.1170815,-1751.789188,1013.898448,11839.17048,11660.64032,1779.728884,0.542663461,-1.393369734,-1,0
204,10,24,W+,44,6,6,-412.9676382,1711.61201,-829.9427934,1948.141269,79.31847086,1760.726539,-0.4554533273,1.807545662,1,0
204,11,22,gamma,43,8,0,98.85055675,40.17717773,-183.765829,212.4982778,0,106.7035059,-1.31202691,0.3860488466,0,0
204,12,24,W+,51,10,0,-412.9903118,1711.573946,-829.9261447,1948.105541,79.31847086,1760.694855,-0.4554524467,1.807563251,1,0
204,13,22,gamma,51,10,0,0.0254043756,0.02623191392,-0.01072366393,0.03805906693,0,0.03651705913,-0.2895968496,0.8014230848,0,0
204,14,-24,W-,52,9,9,314.1143507,-1751.777356,1013.892523,11839.16815,11660.64032,1779.716756,0.5426639416,-1.393370071,-1,0
204,15,13,mu-,42,1,0,4.314465452e-13,-1.462545363e-13,6999.999924,6999.999924,0,4.555617529e-13,37.96405771,-0.3268297091,-1,0
204,16,-13,mu+,41,2,0,-4.314881785e-13,1.462580057e-13,-6999.999999,6999.999999,0,4.556022963e-13,-37.96396873,2.81478507,1,0
204,17,-24,W-,44,14,14,314.0091936,-1751.741711,1013.618021,11839.13658,11660.64032,1779.663113,0.5425448374,-1.393424696,-1,0
204,18,24,W+,44,12,12,-413.0172977,1711.583094,-829.9602148,1948.133813,79.31847086,1760.710077,-0.4554662637,1.807576932,1,0
204,19,22,gamma,1,11,11,98.84670742,40.17848254,-183.7714256,212.5015739,0,106.7004312,-1.312078166,0.3860737591,0,1
204,20,22,gamma,1,13,13,0.02540390172,0.02623207455,-0.01072467842,0.03805914719,0,0.03651684485,-0.2896251585,0.8014354669,0,1
204,21,22,gamma,1,16,0,0.1359928194,-0.04609773226,0.1242696315,0.1898999451,0,0.1435933419,0.7829476028,-0.3268165715,0,1
204,22,24,W+,51,18,0,-413.0172977,1711.583094,-829.9602148,1948.133813,79.31847086,1760.710077,-0.4554662637,1.807576932,1,0
204,23,22,gamma,1,18,0,-5.142910496e-12,3.039368467e-11,1.411051529e-11,3.390180287e-11,0,3.082572945e-11,0.4431078933,1.738418417,0,1
204,24,-24,W-,52,17,17,314.0091936,-1751.741711,1013.618021,11839.13658,11660.64032,1779.663113,0.5425448374,-1.393424696,-1,0
204,25,22,gamma,1,1,0,0,0,7.578926443e-05,7.578926443e-05,0,0,37.25729513,0,0,1
204,26,22,gamma,1,2,0,0,0,-1.114845418e-06,1.114845418e-06,0,0,-33.03805424,0,0,1
204,27,13,mu-,1,24,0,3064.226883,-1785.671982,5519.15939,6560.429194,0.10566,3546.56324,1.225538101,-0.5276375859,-1,1
204,28,-14,nu_mubar,1,24,0,-2750.21769,33.93027101,-4505.54137,5278.707383,0,2750.426986,-1.269017655,3.129255976,0,1
204,29,-15,tau+,1,22,0,-233.2796502,809.1890875,-412.348401,937.6783753,1.77682,842.1439156,-0.4719275378,1.851474004,1,1
204,30,16,nu_tau,1,22,0,-179.7376475,902.3940063,-417.6118138,1010.455438,0,920.1198643,-0.4395732879,1.767402032,0,1
205,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
